"url","type","date","title","contributor","wordcount","viewcount"
"http://www.lrb.co.uk/v24/n02/frank-kermode/zounds","book review","14 January 2002","Zounds: Blasphemy","Frank Kermode","2778","2871"
"http://www.lrb.co.uk/v24/n02/john-sturrock/short-cuts","article","14 January 2002","Short Cuts: Editions de minuit","John Sturrock","972","709"
"http://www.lrb.co.uk/v24/n02/miranda-carter/beefcake-ease","book review","14 January 2002","Beefcake Ease: Robert Mitchum and Steve McQueen","Miranda Carter","3542","1306"
"http://www.lrb.co.uk/v24/n02/peter-campbell/at-the-national-gallery","exhibition review","14 January 2002","At the National Gallery: Goya","Peter Campbell","1067","2800"
"http://www.lrb.co.uk/v24/n02/steven-shapin/dear-prudence","book review","14 January 2002","Dear Prudence: Stephen Toulmin","Steven Shapin","3303","3308"
"http://www.lrb.co.uk/v24/n03/bruce-ackerman/dont-panic","essay","7 February 2002","Don’t Panic: States of Emergency","Bruce Ackerman","3413","1856"
"http://www.lrb.co.uk/v24/n03/michael-hofmann/slowly-swiftly","book review","7 February 2002","Slowly/Swiftly: James Schuyler","Michael Hofmann","4176","2409"
"http://www.lrb.co.uk/v24/n03/paul-myerscough/short-cuts","article","7 February 2002","Short Cuts: Iris Murdoch","Paul Myerscough","869","1162"
"http://www.lrb.co.uk/v24/n03/peter-campbell/in-denbigh-road","essay","7 February 2002","In Denbigh Road: David Sylvester","Peter Campbell","1392","3530"
"http://www.lrb.co.uk/v24/n03/tariq-ali/mullahs-and-heretics","essay","7 February 2002","Mullahs and Heretics: A Secular History of Islam","Tariq Ali","9734","9086"
"http://www.lrb.co.uk/v24/n04/dan-jacobson/the-price","interview","21 February 2002","The Price: the concluding part of Dan Jacobson’s interview with Ian Hamilton","Dan Jacobson","13811","851"
"http://www.lrb.co.uk/v24/n04/murray-sayle/why-the-bastards-wouldnt-stand-and-fight","book review","21 February 2002","Why the bastards wouldn’t stand and fight: Mao in Vietnam","Murray Sayle","11924","2990"
"http://www.lrb.co.uk/v24/n04/peter-campbell/in-new-zealand","essay","21 February 2002","In New Zealand: Timber-frame","Peter Campbell","1106","4119"
"http://www.lrb.co.uk/v24/n04/thomas-jones/short-cuts","article","21 February 2002","Short Cuts: Say Cheese","Thomas Jones","902","2785"
"http://www.lrb.co.uk/v24/n05/peter-campbell/at-the-national-gallery","exhibition review","7 March 2002","At the National Gallery: Aelbert Cuyp","Peter Campbell","787","5759"
"http://www.lrb.co.uk/v24/n05/peter-campbell/why-does-it-take-so-long-to-mend-an-escalator","essay","7 March 2002","Why does it take so long to mend an escalator?: riding the escalators","Peter Campbell","5015","13161"
"http://www.lrb.co.uk/v24/n05/stephen-burt/chicory-and-daisies","book review","7 March 2002","Chicory and Daisies: William Carlos Williams","Stephen Burt","4482","4385"
"http://www.lrb.co.uk/v24/n05/thomas-jones/short-cuts","article","7 March 2002","Short Cuts: Buffy!","Thomas Jones","708","988"
"http://www.lrb.co.uk/v24/n05/tom-vanderbilt/an-even-deeper-bunker","book review","7 March 2002","An Even Deeper Bunker: secrets and spies","Tom Vanderbilt","2920","2980"
"http://www.lrb.co.uk/v24/n06/jeremy-harding/the-late-jonas-savimbi","diary","21 March 2002","The Late Jonas Savimbi: The death of a Naipaulian Big Man","Jeremy Harding","3657","7603"
"http://www.lrb.co.uk/v24/n06/perry-anderson/land-without-prejudice","essay","21 March 2002","Land without Prejudice: Berlusconi’s Italy","Perry Anderson","11831","7147"
"http://www.lrb.co.uk/v24/n06/peter-campbell/at-the-hayward","exhibition review","21 March 2002","At the Hayward: Paul Klee","Peter Campbell","1252","3789"
"http://www.lrb.co.uk/v24/n06/thomas-frank/lets-talk-class-again","book review","21 March 2002","Let’s talk class again: Demons on the Left!","Thomas Frank","2573","4094"
"http://www.lrb.co.uk/v24/n06/thomas-jones/short-cuts","article","21 March 2002","Short Cuts: Blair on Blincoe?","Thomas Jones","915","1081"
"http://www.lrb.co.uk/v24/n07/andy-beckett/when-capitalism-calls","book review","4 April 2002","When Capitalism Calls: <em>The Protest Ethic</em> by John Lloyd","Andy Beckett","2732","3890"
"http://www.lrb.co.uk/v24/n07/peter-campbell/at-the-barbican","exhibition review","4 April 2002","At the Barbican: Martin Parr","Peter Campbell","1197","2710"
"http://www.lrb.co.uk/v24/n07/rw-johnson/cads","book review","4 April 2002","Cads: <em>Roosevelt’s Secret War: FDR and World War Two Espionage</em> by Joseph Persico.","R.W. Johnson","3089","2634"
"http://www.lrb.co.uk/v24/n07/thomas-jones/short-cuts","article","4 April 2002","Short Cuts: military intelligence","Thomas Jones","702","1195"
"http://www.lrb.co.uk/v24/n08/david-craig/at-tate-britain","exhibition review","25 April 2002","At Tate Britain: Mountain Art","David Craig","1498","1454"
"http://www.lrb.co.uk/v24/n08/jenny-diski/dont-think-about-it","book review","25 April 2002","Don’t think about it: The Trouble with Sonia Orwell","Jenny Diski","2960","5022"
"http://www.lrb.co.uk/v24/n08/john-lanchester/online-goodies","diary","25 April 2002","Online Goodies: Intellectual Property","John Lanchester","3243","3998"
"http://www.lrb.co.uk/v24/n08/john-sturrock/short-cuts","article","25 April 2002","Short Cuts: The Evil List","John Sturrock","817","1035"
"http://www.lrb.co.uk/v24/n08/rita-giacaman/from-ramallah","diary","25 April 2002","From Ramallah: Under Curfew","Rita Giacaman","1274","1983"
"http://www.lrb.co.uk/v24/n08/steven-shapin/megaton-man","book review","25 April 2002","Megaton Man: The Original Dr Strangelove","Steven Shapin","4092","4457"
"http://www.lrb.co.uk/v24/n09/jenny-turner/aberdeen-rocks","book review","9 May 2002","Aberdeen rocks: Stewart Home","Jenny Turner","2698","3050"
"http://www.lrb.co.uk/v24/n09/jerry-coyne/intergalactic-jesus","book review","9 May 2002","Intergalactic Jesus: Darwinian Christians","Jerry Coyne","3331","4943"
"http://www.lrb.co.uk/v24/n09/michael-wood/memories-of-a-skinny-girl","book review","9 May 2002","Memories of a Skinny Girl: Mario Vargas Llosa","Michael Wood","3234","5621"
"http://www.lrb.co.uk/v24/n09/peter-campbell/at-tate-britain","exhibition review","9 May 2002","At Tate Britain: Hamish Fulton","Peter Campbell","1334","3174"
"http://www.lrb.co.uk/v24/n09/thomas-jones/short-cuts","article","9 May 2002","Short Cuts: Flashman","Thomas Jones","1047","1390"
"http://www.lrb.co.uk/v24/n09/yitzhak-laor/after-jenin","essay","9 May 2002","After Jenin: Israel’s Imago","Yitzhak Laor","1651","2531"
"http://www.lrb.co.uk/v24/n10/christopher-tayler/a-bit-of-a-lush","book review","23 May 2002","A Bit of a Lush: William Boyd","Christopher Tayler","2124","4148"
"http://www.lrb.co.uk/v24/n10/inga-clendinnen/every-single-document","book review","23 May 2002","Every Single Document: Raul Hilberg’s <em>Sources of Holocaust Research</em>","Inga Clendinnen","2400","1348"
"http://www.lrb.co.uk/v24/n10/peter-campbell/in-brighton","exhibition review","23 May 2002","In Brighton: free associating on stucco","Peter Campbell","1024","2690"
"http://www.lrb.co.uk/v24/n10/slavoj-zizek/are-we-in-a-war-do-we-have-an-enemy","essay","23 May 2002","Are we in a war? Do we have an enemy?: Love Thy Neighbour","Slavoj Žižek","3912","14961"
"http://www.lrb.co.uk/v24/n10/thomas-jones/short-cuts","article","23 May 2002","Short Cuts: The Size of Wales","Thomas Jones","675","1899"
"http://www.lrb.co.uk/v24/n11/colm-toibin/how-to-be-a-wife","book review","6 June 2002","How to be a wife: The Discretion of Jackie Kennedy","Colm Tóibín","4740","5525"
"http://www.lrb.co.uk/v24/n11/david-runciman/the-garden-the-park-and-the-meadow","book review","6 June 2002","The Garden, the Park and the Meadow: After the Nation State","David Runciman","7735","4127"
"http://www.lrb.co.uk/v24/n11/ian-gilmour/the-other-side-have-got-one","book review","6 June 2002","The other side have got one: Lady Thatcher’s Latest","Ian Gilmour","2875","1229"
"http://www.lrb.co.uk/v24/n11/jonathan-lethem/the-amazing-","film review","6 June 2002","The Amazing …","Jonathan Lethem","2907","1571"
"http://www.lrb.co.uk/v24/n11/peter-campbell/in-venice","exhibition review","6 June 2002","In Venice: Tourist Trouble","Peter Campbell","1549","3549"
"http://www.lrb.co.uk/v24/n11/thomas-jones/short-cuts","article","6 June 2002","Short Cuts: A Quick Bout of Bardiness","Thomas Jones","909","922"
"http://www.lrb.co.uk/v24/n12/andrew-ohagan/hating-football","diary","27 June 2002","Hating Football: deserting the Tartan Army","Andrew O’Hagan","2771","3702"
"http://www.lrb.co.uk/v24/n12/dinah-birch/wintry-lessons","book review","27 June 2002","Wintry Lessons: Anita Brookner","Dinah Birch","2210","1305"
"http://www.lrb.co.uk/v24/n12/gilberto-perez/its-a-playground","book review","27 June 2002","It’s a playground: Kiarostami et Compagnie","Gilberto Perez","4579","1777"
"http://www.lrb.co.uk/v24/n12/peter-campbell/at-the-british-library","exhibition review","27 June 2002","At the British Library: Great Nations of Europe Coming Through","Peter Campbell","1225","2658"
"http://www.lrb.co.uk/v24/n12/thomas-jones/short-cuts","article","27 June 2002","Short Cuts: Dream On","Thomas Jones","829","960"
"http://www.lrb.co.uk/v24/n13/james-meek/everyone-has-a-voice","book review","11 July 2002","Everyone has a voice: Biotechnology","James Meek","4102","2690"
"http://www.lrb.co.uk/v24/n13/john-lanchester/a-month-on-the-sofa","diary","11 July 2002","A Month on the Sofa: My Sporting Life","John Lanchester","5987","3868"
"http://www.lrb.co.uk/v24/n13/murray-sayle/bloody-sunday-report","essay","11 July 2002","Bloody Sunday Report: back to Bloody Sunday","Murray Sayle","13160","11347"
"http://www.lrb.co.uk/v24/n13/peter-campbell/at-the-national-gallery","exhibition review","11 July 2002","At the National Gallery: <em>Fabric of Vision: Dress and Drapery in Painting</em>","Peter Campbell","1156","3392"
"http://www.lrb.co.uk/v24/n13/thomas-jones/short-cuts","article","11 July 2002","Short Cuts: The Ryanverse","Thomas Jones","824","1223"
"http://www.lrb.co.uk/v24/n14/daniel-soar/short-cuts","article","25 July 2002","Short Cuts: Pop Poetry","Daniel Soar","874","906"
"http://www.lrb.co.uk/v24/n14/jenny-diski/hang-on-to-the-doily","book review","25 July 2002","Hang on to the doily: Catherine M.","Jenny Diski","3243","3945"
"http://www.lrb.co.uk/v24/n14/jeremy-harding/the-great-unleashing","book review","25 July 2002","The Great Unleashing: The End of Jihad","Jeremy Harding","5941","3596"
"http://www.lrb.co.uk/v24/n14/michael-byers/jumping-the-gun","essay","25 July 2002","Jumping the Gun: Against Pre-Emption","Michael Byers","2585","4542"
"http://www.lrb.co.uk/v24/n14/peter-campbell/at-tate-britain","exhibition review","25 July 2002","At Tate Britain: Lucian Freud","Peter Campbell","1454","5201"
"http://www.lrb.co.uk/v24/n15/es-turner/our-chaps-will-deal-with-them","book review","8 August 2002","Our chaps will deal with them: The Great Flap of 1940","E.S. Turner","2841","1032"
"http://www.lrb.co.uk/v24/n15/hilary-mantel/the-shape-of-absence","book review","8 August 2002","The Shape of Absence: <em>The Bondwoman’s Narrative</em>","Hilary Mantel","4459","2467"
"http://www.lrb.co.uk/v24/n15/lorin-stein/huffing-along","book review","8 August 2002","Huffing Along: <em>The Emperor of Ocean Park</em>","Lorin Stein","2834","1426"
"http://www.lrb.co.uk/v24/n15/thomas-jones/short-cuts","article","8 August 2002","Short Cuts: Sedan Stories","Thomas Jones","715","974"
"http://www.lrb.co.uk/v24/n15/tony-wood/in-moscow","essay","8 August 2002","In Moscow: In Moscow","Tony Wood","1396","1950"
"http://www.lrb.co.uk/v24/n16/andrew-ohagan/how-to-survive-your-own-stupidity","book review","22 August 2002","How to Survive Your Own Stupidity: Homage to Laurel and Hardy","Andrew O’Hagan","3334","5105"
"http://www.lrb.co.uk/v24/n16/christopher-tayler/tseeping","book review","22 August 2002","Tseeping: Alain de Botton goes on a trip","Christopher Tayler","1957","4991"
"http://www.lrb.co.uk/v24/n16/jacqueline-rose/this-is-not-a-biography","essay","22 August 2002","‘This is not a biography’: Sylvia Plath","Jacqueline Rose","5425","8490"
"http://www.lrb.co.uk/v24/n16/james-hamilton-paterson/with-only-passing-reference-to-the-earth","book review","22 August 2002","With Only Passing Reference to the Earth: The Martian Enterprise","James Hamilton-Paterson","2758","1174"
"http://www.lrb.co.uk/v24/n16/peter-campbell/at-tate-britain","exhibition review","22 August 2002","At Tate Britain: Thomas Girtin","Peter Campbell","1079","2882"
"http://www.lrb.co.uk/v24/n16/thomas-jones/short-cuts","article","22 August 2002","Short Cuts: Second Novel Anxiety Syndrome","Thomas Jones","799","1366"
"http://www.lrb.co.uk/v24/n17/hugh-pennington/smallpox-scares","diary","5 September 2002","Smallpox Scares: Bioterrorism","Hugh Pennington","4093","4572"
"http://www.lrb.co.uk/v24/n17/john-lanchester/bond-in-torment","book review","5 September 2002","Bond in Torment: James Bond","John Lanchester","2536","7750"
"http://www.lrb.co.uk/v24/n17/peter-campbell/on-the-beach","essay","5 September 2002","On the Beach: Untucked","Peter Campbell","1008","2422"
"http://www.lrb.co.uk/v24/n17/susan-eilenberg/with-a-then-b-then-c","book review","5 September 2002","With A, then B, then C: The Sexual Life of Iris M.","Susan Eilenberg","6887","1610"
"http://www.lrb.co.uk/v24/n17/thomas-jones/short-cuts","article","5 September 2002","Short Cuts: Flirtation, Seduction and Betrayal","Thomas Jones","983","1688"
"http://www.lrb.co.uk/v24/n18/james-wolcott/hoogah-boogah","book review","19 September 2002","Hoogah-Boogah: Rick Moody","James Wolcott","4163","1827"
"http://www.lrb.co.uk/v24/n18/peter-campbell/in-the-physic-garden","exhibition review","19 September 2002","In the Physic Garden: in Chelsea","Peter Campbell","1177","3020"
"http://www.lrb.co.uk/v24/n18/sean-wilsey/the-greeter","memoir","19 September 2002","The Greeter: With Cantor Fitzgerald","Sean Wilsey","5749","1435"
"http://www.lrb.co.uk/v24/n18/terry-eagleton/nudge-winking","book review","19 September 2002","Nudge-Winking: T.S. Eliot’s Politics","Terry Eagleton","3110","8938"
"http://www.lrb.co.uk/v24/n18/thomas-jones/short-cuts","article","19 September 2002","Short Cuts: Cyborgs","Thomas Jones","810","1399"
"http://www.lrb.co.uk/v24/n19/anatol-lieven/the-push-for-war","essay","3 October 2002","The Push for War: The Threat from America","Anatol Lieven","5696","8450"
"http://www.lrb.co.uk/v24/n19/james-wood/fundamentally-goyish","book review","3 October 2002","Fundamentally Goyish: Zadie Smith","James Wood","3462","6835"
"http://www.lrb.co.uk/v24/n19/perry-anderson/the-age-of-ejh","book review","3 October 2002","The Age of EJH: Eric Hobsbawm’s Memoirs","Perry Anderson","6656","7592"
"http://www.lrb.co.uk/v24/n19/peter-campbell/at-tate-modern","exhibition review","3 October 2002","At Tate Modern: Barnett Newman","Peter Campbell","1444","3398"
"http://www.lrb.co.uk/v24/n19/thomas-jones/short-cuts","article","3 October 2002","Short Cuts: Aristophanes","Thomas Jones","723","1491"
"http://www.lrb.co.uk/v24/n19/yitzhak-laor/diary","diary","3 October 2002","Diary: General Boogey’s War","Yitzhak Laor","2155","2814"
"http://www.lrb.co.uk/v24/n20/edward-said/we-know-who-we-are","essay","17 October 2002","‘We’ know who ‘we’ are: Palestine, Iraq and ‘Us’","Edward Said","3855","3668"
"http://www.lrb.co.uk/v24/n20/john-lanchester/short-cuts","article","17 October 2002","Short Cuts: Football and Currie","John Lanchester","944","1987"
"http://www.lrb.co.uk/v24/n20/mf-burnyeat/excuses-for-madness","book review","17 October 2002","Excuses for Madness: On Anger","M.F. Burnyeat","3342","3653"
"http://www.lrb.co.uk/v24/n20/norman-dombey/what-has-he-got","book review","17 October 2002","What has he got?: Saddam’s Nuclear Incapability","Norman Dombey","4186","1973"
"http://www.lrb.co.uk/v24/n20/peter-campbell/at-salford-quays","exhibition review","17 October 2002","At Salford Quays: Daniel Libeskind","Peter Campbell","1044","3435"
"http://www.lrb.co.uk/v24/n20/rebecca-mead/immortally-cute","book review","17 October 2002","Immortally Cute: Alice Sebold","Rebecca Mead","2098","2429"
"http://www.lrb.co.uk/v24/n21/andrew-ohagan/beast-of-a-nation","book review","31 October 2002","Beast of a Nation: Scotland’s Self-Pity","Andrew O’Hagan","4241","2339"
